id,first,last,num,userid,total_cnt,promotion_cnt,promotion_amt,regular_cnt,regular_amt
"183321","2017-03-26","2017-04-13","8","183321","8","1","6.0000","7","509.8000"
"183326","2017-03-26","2017-03-26","1","183326","1",NULL,NULL,"1","99.9000"
"183333","2017-03-28","2017-03-30","2","183333","6",NULL,NULL,"6","713.7000"
"183335","2017-03-26","2017-03-26","2","183335","5","1","40.0000","1","99.9000"
"183336","2017-04-24","2017-05-13","2","183336","2",NULL,NULL,"2","192.7000"
"183349","2017-03-26","2017-03-26","1","183349","1","1","6.0000",NULL,NULL
"183363","2017-03-31","2017-03-31","1","183363","1",NULL,NULL,"1","99.9000"
"183378","2017-03-28","2017-03-30","2","183378","2",NULL,NULL,"2","158.9000"
"183380","2017-04-19","2017-04-27","3","183380","4","2","19.0000","2","79.8000"
"183387","2017-04-26","2017-04-26","1","183387","2",NULL,NULL,"2","98.0000"
"183389","2017-03-28","2017-04-07","3","183389","3","1","13.0000","2","128.0000"
"183394","2017-03-28","2017-04-08","4","183394","4",NULL,NULL,"4","295.0000"
"183407","2017-03-30","2017-04-10","3","183407","4",NULL,NULL,"4","199.6000"
"183408","2017-03-26","2017-03-26","1","183408","1","1","6.0000",NULL,NULL
"183411","2017-04-08","2017-04-08","1","183411","1",NULL,NULL,"1","69.9000"
"183418","2017-04-17","2017-04-22","2","183418","2","1","13.0000","1","119.0000"
"183421","2017-03-27","2017-03-27","1","183421","1",NULL,NULL,"1","99.0000"
"183425","2017-03-26","2017-03-26","2","183425","2",NULL,NULL,"2","118.0000"
"183435","2017-04-29","2017-04-29","1","183435","2",NULL,NULL,"2","139.8000"
"183439","2017-03-26","2017-03-26","1","183439","1","1","20.0000",NULL,NULL
"183447","2017-03-26","2017-03-26","1","183447","1",NULL,NULL,"1","99.9000"
"183453","2017-03-26","2017-03-26","1","183453","1","1","6.0000",NULL,NULL
"183457","2017-03-26","2017-03-26","2","183457","2","2","16.0000",NULL,NULL
"183460","2017-03-26","2017-05-07","3","183460","4","1","6.0000","3","257.9000"
"183466","2017-03-27","2017-05-04","2","183466","2",NULL,NULL,"2","217.0000"
"183468","2017-03-26","2017-03-26","1","183468","1","1","6.0000",NULL,NULL
"183469","2017-04-04","2017-04-04","1","183469","2","1","20.0000","1","99.0000"
"183483","2017-04-07","2017-04-08","3","183483","3",NULL,NULL,"3","144.0000"
"183485","2017-03-26","2017-03-26","1","183485","2",NULL,NULL,"2","178.0000"
"183495","2017-03-26","2017-03-26","1","183495","1","1","6.0000",NULL,NULL
"183501","2017-03-27","2017-03-27","1","183501","2",NULL,NULL,"2","158.0000"
"183505","2017-03-26","2017-04-15","2","183505","2","1","6.0000","1","48.0000"
"183508","2017-03-26","2017-03-26","2","183508","2","1","6.0000","1","59.0000"
"183509","2017-03-26","2017-03-26","1","183509","1","1","6.0000",NULL,NULL
"183514","2017-03-26","2017-05-04","4","183514","4","2","33.0000","2","158.9000"
"183515","2017-03-26","2017-03-29","3","183515","4",NULL,NULL,"4","435.0000"
"183520","2017-03-26","2017-03-26","1","183520","1",NULL,NULL,"1","99.9000"
"183523","2017-03-26","2017-04-21","3","183523","3",NULL,NULL,"3","178.8000"
"183531","2017-03-26","2017-05-12","16","183531","47","5","63.0000","35","3327.0000"
"183532","2017-03-26","2017-03-26","1","183532","1","1","10.0000",NULL,NULL
"183535","2017-03-26","2017-04-13","2","183535","2","2","20.0000",NULL,NULL
"183538","2017-03-26","2017-03-26","1","183538","1",NULL,NULL,"1","59.0000"
"183546","2017-03-26","2017-04-23","3","183546","4","1","6.0000","3","244.0000"
"183553","2017-03-26","2017-03-28","2","183553","5",NULL,NULL,"4","367.7000"
"183562","2017-03-26","2017-03-26","1","183562","1","1","9.0000",NULL,NULL
"183570","2017-03-26","2017-04-04","3","183570","5","1","6.0000","4","339.6000"
"183572","2017-03-29","2017-04-24","15","183572","15","4","60.0000","11","829.6000"
"183584","2017-03-31","2017-03-31","1","183584","1",NULL,NULL,"1","69.9000"
"183585","2017-03-26","2017-03-31","2","183585","2",NULL,NULL,"2","167.9000"
"183588","2017-03-26","2017-04-27","8","183588","8","2","13.0000","6","606.7000"
"183595","2017-03-26","2017-03-26","1","183595","1","1","7.0000",NULL,NULL
"183597","2017-03-26","2017-03-28","2","183597","2","1","6.0000","1","59.0000"
"183609","2017-03-26","2017-03-26","1","183609","1","1","6.0000",NULL,NULL
"183610","2017-03-26","2017-03-26","1","183610","1","1","12.0000",NULL,NULL
"183611","2017-03-29","2017-03-29","1","183611","1",NULL,NULL,"1","59.0000"
"183612","2017-03-26","2017-03-26","3","183612","4",NULL,NULL,"4","359.6000"
"183622","2017-04-04","2017-04-04","2","183622","2",NULL,NULL,"2","169.8000"
"183623","2017-05-02","2017-05-02","1","183623","1",NULL,NULL,"1","39.9000"
"183629","2017-03-26","2017-04-03","2","183629","2","1","6.0000","1","108.0000"
"183637","2017-03-26","2017-03-26","1","183637","1","1","6.0000",NULL,NULL
"183639","2017-03-26","2017-03-26","1","183639","1","1","6.0000",NULL,NULL
"183643","2017-04-15","2017-04-15","1","183643","1",NULL,NULL,"1","99.9000"
"183646","2017-03-29","2017-03-29","1","183646","1",NULL,NULL,"1","69.0000"
"183649","2017-03-26","2017-03-26","1","183649","1","1","6.0000",NULL,NULL
"183652","2017-04-11","2017-04-11","2","183652","2",NULL,NULL,"2","139.8000"
"183660","2017-03-26","2017-03-26","1","183660","1",NULL,NULL,"1","108.0000"
"183664","2017-03-26","2017-03-26","2","183664","2","1","40.0000","1","99.9000"
"183669","2017-03-26","2017-05-06","6","183669","6","3","33.0000","3","135.9000"
"183673","2017-04-06","2017-04-06","1","183673","1",NULL,NULL,"1","48.0000"
"183678","2017-04-11","2017-04-11","1","183678","1",NULL,NULL,"1","89.0000"
"183679","2017-04-21","2017-04-27","2","183679","2","1","25.0000","1","79.9000"
"183686","2017-03-26","2017-03-26","1","183686","1",NULL,NULL,"1","99.9000"
"183695","2017-03-26","2017-05-04","12","183695","13","2","19.0000","11","1042.5000"
"183699","2017-03-26","2017-04-16","3","183699","3","1","25.0000","2","128.9000"
"183706","2017-03-26","2017-04-29","6","183706","7","2","13.0000","5","357.6000"
"183708","2017-03-26","2017-03-26","1","183708","1",NULL,NULL,"1","59.0000"
"183709","2017-03-26","2017-03-26","1","183709","1","1","9.0000",NULL,NULL
"183712","2017-03-26","2017-04-01","4","183712","4",NULL,NULL,"4","384.0000"
"183713","2017-04-01","2017-04-01","1","183713","1",NULL,NULL,"1","99.0000"
"183714","2017-03-26","2017-03-26","1","183714","1","1","6.0000",NULL,NULL
"183719","2017-03-30","2017-03-30","1","183719","1",NULL,NULL,"1","69.9000"
"183727","2017-03-28","2017-03-28","1","183727","1",NULL,NULL,"1","79.0000"
"183728","2017-04-22","2017-04-23","2","183728","4",NULL,NULL,"4","235.8000"
"183737","2017-03-26","2017-04-22","6","183737","6","1","6.0000","5","458.9000"
"183746","2017-04-01","2017-04-01","1","183746","1",NULL,NULL,"1","98.0000"
"183749","2017-03-27","2017-05-13","3","183749","4","1","5.0000","2","146.0000"
"183752","2017-03-26","2017-03-26","1","183752","1",NULL,NULL,"1","59.0000"
"183755","2017-03-26","2017-03-26","1","183755","2","1","6.0000","1","48.0000"
"183757","2017-04-13","2017-04-13","1","183757","3",NULL,NULL,"3","261.0000"
"183764","2017-03-26","2017-05-08","2","183764","2","1","6.0000","1","55.9000"
"183776","2017-03-26","2017-04-24","4","183776","4",NULL,NULL,"4","372.0000"
"183778","2017-04-01","2017-04-01","2","183778","2",NULL,NULL,"2","137.0000"
"183779","2017-04-14","2017-04-14","2","183779","2",NULL,NULL,"2","236.0000"
"183781","2017-04-17","2017-04-29","4","183781","4",NULL,NULL,"4","351.3000"
"183782","2017-03-31","2017-03-31","1","183782","1",NULL,NULL,"1","59.0000"
"183784","2017-03-26","2017-03-26","1","183784","1","1","12.0000",NULL,NULL
"183786","2017-03-30","2017-04-16","4","183786","4","1","13.0000","3","232.9000"
"183792","2017-05-10","2017-05-10","1","183792","1",NULL,NULL,"1","87.0000"
"183797","2017-03-26","2017-03-26","1","183797","1",NULL,NULL,"1","99.9000"
"183799","2017-03-27","2017-03-27","1","183799","1",NULL,NULL,"1","99.9000"
"183801","2017-03-26","2017-03-26","1","183801","1",NULL,NULL,"1","99.9000"
"183809","2017-03-26","2017-03-26","1","183809","1",NULL,NULL,"1","76.0000"
"183813","2017-05-06","2017-05-06","2","183813","3",NULL,NULL,"3","179.7000"
"183817","2017-03-26","2017-03-26","1","183817","1","1","6.0000",NULL,NULL
"183823","2017-03-26","2017-05-01","5","183823","5",NULL,NULL,"5","444.6000"
"183825","2017-03-26","2017-04-03","3","183825","3","1","6.0000","2","170.8000"
"183832","2017-04-05","2017-04-08","3","183832","3",NULL,NULL,"3","167.9000"
"183840","2017-03-31","2017-04-22","4","183840","4","1","7.0000","3","192.6000"
"183842","2017-03-31","2017-04-24","4","183842","6",NULL,NULL,"6","592.7000"
"183843","2017-03-27","2017-03-27","1","183843","1",NULL,NULL,"1","59.0000"
"183849","2017-03-26","2017-05-12","17","183849","17","4","35.0000","13","1345.4000"
"183861","2017-03-26","2017-03-26","1","183861","1",NULL,NULL,"1","99.9000"
"183863","2017-03-26","2017-04-11","6","183863","11",NULL,NULL,"11","705.9000"
"183870","2017-03-27","2017-03-27","1","183870","1",NULL,NULL,"1","69.9000"
"183879","2017-03-26","2017-03-26","1","183879","1",NULL,NULL,"1","99.0000"
"183880","2017-03-26","2017-03-26","1","183880","1","1","6.0000",NULL,NULL
"183881","2017-03-26","2017-03-26","1","183881","1",NULL,NULL,"1","118.0000"
"183882","2017-03-31","2017-04-26","8","183882","9","2","17.0000","7","338.0000"
"183883","2017-04-12","2017-04-12","1","183883","4",NULL,NULL,"4","193.0000"
"183885","2017-03-26","2017-04-14","4","183885","4",NULL,NULL,"4","368.7000"
"183887","2017-03-26","2017-05-03","8","183887","15","1","20.0000","12","1101.3000"
"183888","2017-04-10","2017-04-10","1","183888","1",NULL,NULL,"1","99.9000"
"183889","2017-03-26","2017-04-19","5","183889","6","2","13.0000","4","295.8000"
"183891","2017-05-04","2017-05-07","2","183891","2",NULL,NULL,"2","237.0000"
"183893","2017-05-03","2017-05-09","3","183893","3","2","40.0000","1","69.9000"
"183897","2017-04-07","2017-04-27","4","183897","4","1","6.0000","3","206.8000"
"183898","2017-04-20","2017-04-20","1","183898","1","1","13.0000",NULL,NULL
"183902","2017-03-28","2017-05-12","4","183902","4",NULL,NULL,"4","329.5000"
"183908","2017-03-26","2017-04-06","2","183908","2",NULL,NULL,"2","147.9000"
"183909","2017-03-26","2017-03-26","1","183909","1",NULL,NULL,"1","109.0000"
"183921","2017-03-26","2017-03-26","1","183921","1","1","12.0000",NULL,NULL
"183924","2017-03-26","2017-05-04","6","183924","6","1","13.0000","5","397.6000"
"183931","2017-03-26","2017-03-26","1","183931","1",NULL,NULL,"1","99.0000"
"183933","2017-03-27","2017-04-06","4","183933","4",NULL,NULL,"4","326.7000"
"183937","2017-03-26","2017-04-22","6","183937","7","1","6.0000","6","413.7000"
"183938","2017-04-14","2017-04-14","1","183938","1",NULL,NULL,"1","48.0000"
"183939","2017-03-26","2017-03-26","1","183939","1",NULL,NULL,"1","89.0000"
"183940","2017-03-26","2017-03-26","1","183940","1",NULL,NULL,"1","108.0000"
"183953","2017-05-12","2017-05-13","2","183953","2",NULL,NULL,"2","176.0000"
"183955","2017-03-26","2017-03-31","4","183955","4",NULL,NULL,"4","327.8000"
"183958","2017-03-26","2017-03-26","1","183958","1",NULL,NULL,"1","99.0000"
"183962","2017-03-26","2017-03-26","1","183962","1","1","7.0000",NULL,NULL
"183963","2017-03-28","2017-04-14","2","183963","2",NULL,NULL,"2","188.0000"
"183964","2017-03-27","2017-04-18","2","183964","5",NULL,NULL,"5","297.7000"
"183975","2017-04-13","2017-04-13","1","183975","2",NULL,NULL,"2","96.0000"
"183977","2017-04-10","2017-04-10","2","183977","2",NULL,NULL,"2","176.0000"
"183979","2017-03-26","2017-03-26","2","183979","2","1","7.0000","1","59.0000"
"183985","2017-03-26","2017-03-26","1","183985","2",NULL,NULL,"2","198.0000"
"183987","2017-03-26","2017-03-26","1","183987","1",NULL,NULL,"1","99.9000"
"183989","2017-04-05","2017-04-05","1","183989","1",NULL,NULL,"1","69.9000"
"183993","2017-03-29","2017-03-29","1","183993","1",NULL,NULL,"1","59.0000"
"183998","2017-03-26","2017-03-30","2","183998","2","1","6.0000","1","85.0000"
"184000","2017-03-26","2017-04-12","2","184000","2","1","6.0000","1","48.0000"
"184002","2017-03-27","2017-03-27","1","184002","1",NULL,NULL,"1","99.0000"
"184012","2017-03-26","2017-05-12","4","184012","4",NULL,NULL,"4","545.7000"
"184014","2017-04-25","2017-04-25","4","184014","4",NULL,NULL,"4","355.7000"
"184024","2017-03-26","2017-03-26","1","184024","2",NULL,NULL,"2","198.0000"
"184030","2017-05-05","2017-05-05","1","184030","1",NULL,NULL,"1","79.9000"
"184038","2017-03-26","2017-03-26","1","184038","1",NULL,NULL,"1","59.0000"
"184054","2017-03-26","2017-04-24","2","184054","2",NULL,NULL,"2","317.0000"
"184064","2017-03-26","2017-03-26","1","184064","1","1","7.0000",NULL,NULL
"184065","2017-04-14","2017-05-02","4","184065","10","1","13.0000","9","1474.0000"
"184071","2017-03-26","2017-05-13","2","184071","2",NULL,NULL,"2","187.0000"
"184074","2017-03-26","2017-03-30","2","184074","2",NULL,NULL,"2","226.0000"
"184077","2017-04-03","2017-04-03","1","184077","1",NULL,NULL,"1","99.0000"
"184078","2017-03-26","2017-03-26","1","184078","1",NULL,NULL,"1","98.0000"
"184079","2017-03-28","2017-03-28","1","184079","1",NULL,NULL,"1","59.0000"
"184085","2017-03-26","2017-03-26","1","184085","1","1","6.0000",NULL,NULL
"184089","2017-03-26","2017-03-26","1","184089","1",NULL,NULL,"1","99.9000"
"184091","2017-03-26","2017-03-26","1","184091","1","1","10.0000",NULL,NULL
"184092","2017-03-26","2017-05-12","7","184092","7","3","26.0000","4","371.9000"
"184094","2017-04-17","2017-04-17","2","184094","3",NULL,NULL,"3","205.0000"
"184106","2017-03-26","2017-03-26","1","184106","1","1","6.0000",NULL,NULL
"184114","2017-03-26","2017-03-27","3","184114","4","1","6.0000","2","107.9000"
"184117","2017-04-17","2017-04-17","1","184117","1",NULL,NULL,"1","85.0000"
"184125","2017-04-06","2017-04-06","3","184125","3",NULL,NULL,"3","156.0000"
"184127","2017-03-26","2017-04-10","5","184127","7",NULL,NULL,"7","637.5000"
"184147","2017-05-02","2017-05-13","8","184147","10","1","10.0000","9","941.6000"
"184162","2017-03-26","2017-05-14","3","184162","5","1","12.0000","3","384.0000"
"184168","2017-03-27","2017-05-14","4","184168","5",NULL,NULL,"5","284.9000"
"184169","2017-03-30","2017-04-22","7","184169","7","1","13.0000","6","591.7000"
"184180","2017-03-26","2017-04-21","8","184180","14","2","14.0000","10","868.5000"
"184183","2017-04-15","2017-04-22","3","184183","5","2","26.0000","3","303.8000"
"184189","2017-03-30","2017-04-12","3","184189","3",NULL,NULL,"3","144.0000"
"184191","2017-03-26","2017-03-26","1","184191","1",NULL,NULL,"1","98.0000"
"184195","2017-04-21","2017-04-21","1","184195","2","1","10.0000","1","49.9000"
"184197","2017-04-01","2017-04-01","1","184197","1",NULL,NULL,"1","49.0000"
"184199","2017-03-26","2017-03-26","1","184199","3","1","6.0000","1","59.0000"
"184201","2017-04-05","2017-04-05","1","184201","1",NULL,NULL,"1","128.0000"
"184210","2017-03-26","2017-04-06","3","184210","5","1","6.0000","3","156.0000"
"184213","2017-04-05","2017-04-05","1","184213","1",NULL,NULL,"1","89.0000"
"184218","2017-05-08","2017-05-08","1","184218","3",NULL,NULL,"3","264.0000"
"184242","2017-03-26","2017-03-26","1","184242","1","1","6.0000",NULL,NULL
"184245","2017-04-23","2017-04-29","6","184245","6","1","6.0000","5","544.7000"
"184248","2017-03-27","2017-05-04","10","184248","10","1","7.0000","9","773.5000"
"184251","2017-03-26","2017-05-02","7","184251","7","2","26.0000","5","372.9000"
"184254","2017-04-25","2017-04-25","2","184254","2",NULL,NULL,"2","146.0000"
"184262","2017-03-26","2017-03-26","1","184262","1",NULL,NULL,"1","99.9000"
"184263","2017-05-03","2017-05-03","1","184263","5",NULL,NULL,"5","503.6000"
"184265","2017-05-09","2017-05-10","2","184265","2",NULL,NULL,"2","117.9000"
"184275","2017-03-26","2017-04-04","2","184275","2","1","6.0000","1","59.0000"
"184277","2017-04-17","2017-04-17","1","184277","1",NULL,NULL,"1","129.9000"
"184285","2017-04-01","2017-04-01","1","184285","4",NULL,NULL,"4","512.0000"
"184287","2017-05-08","2017-05-08","1","184287","1",NULL,NULL,"1","49.9000"
"184288","2017-03-28","2017-03-28","1","184288","1",NULL,NULL,"1","119.0000"
"184295","2017-04-02","2017-04-02","1","184295","1",NULL,NULL,"1","69.9000"
"184296","2017-03-26","2017-03-26","1","184296","1",NULL,NULL,"1","59.0000"
"184308","2017-05-02","2017-05-02","1","184308","2",NULL,NULL,"2","79.8000"
"184314","2017-03-26","2017-03-26","1","184314","1",NULL,NULL,"1","59.0000"
"184316","2017-03-26","2017-04-18","3","184316","4","2","18.0000","2","256.0000"
"184318","2017-05-07","2017-05-07","1","184318","1",NULL,NULL,"1","129.0000"
"184322","2017-04-22","2017-04-22","1","184322","1","1","13.0000",NULL,NULL
"184332","2017-03-26","2017-03-26","1","184332","1","1","6.0000",NULL,NULL
"184338","2017-04-20","2017-04-20","1","184338","1",NULL,NULL,"1","49.9000"
"184347","2017-04-13","2017-04-13","1","184347","1",NULL,NULL,"1","128.0000"
"184349","2017-03-26","2017-03-29","2","184349","4",NULL,NULL,"4","396.9000"
"184355","2017-03-27","2017-04-28","3","184355","9","1","6.0000","8","206.2000"
"184365","2017-04-07","2017-04-07","1","184365","1",NULL,NULL,"1","59.0000"
"184372","2017-03-27","2017-03-27","1","184372","1",NULL,NULL,"1","99.9000"
"184373","2017-03-26","2017-03-26","1","184373","3",NULL,NULL,"3","327.0000"
"184378","2017-04-19","2017-04-19","1","184378","2",NULL,NULL,"2","169.8000"
"184380","2017-03-27","2017-04-22","12","184380","12","4","39.0000","8","659.9000"
"184384","2017-04-13","2017-04-13","1","184384","1",NULL,NULL,"1","69.9000"
"184393","2017-03-30","2017-04-20","7","184393","7","1","6.0000","6","549.0000"
"184403","2017-04-05","2017-04-05","1","184403","1",NULL,NULL,"1","99.0000"
"184408","2017-03-26","2017-03-26","1","184408","1",NULL,NULL,"1","109.0000"
"184413","2017-04-12","2017-05-07","5","184413","5",NULL,NULL,"5","510.0000"
"184417","2017-03-26","2017-03-26","1","184417","1",NULL,NULL,"1","109.0000"
"184421","2017-04-13","2017-04-29","4","184421","6","1","6.0000","5","335.3000"
"184422","2017-04-02","2017-04-02","1","184422","1",NULL,NULL,"1","109.0000"
"184425","2017-04-13","2017-04-13","1","184425","2",NULL,NULL,"2","139.8000"
"184428","2017-04-07","2017-04-07","1","184428","1","1","20.0000",NULL,NULL
"184435","2017-03-26","2017-03-26","2","184435","3","1","10.0000","2","199.8000"
"184441","2017-03-31","2017-03-31","1","184441","1",NULL,NULL,"1","138.0000"
"184443","2017-03-26","2017-03-26","1","184443","1",NULL,NULL,"1","109.0000"
"184447","2017-03-26","2017-03-26","1","184447","2","1","7.0000",NULL,NULL
"184450","2017-03-26","2017-03-26","2","184450","2","2","13.0000",NULL,NULL
"184451","2017-03-26","2017-05-10","6","184451","8","1","6.0000","7","684.9000"
"184453","2017-03-26","2017-05-10","10","184453","13","3","32.0000","9","981.7000"
"184456","2017-03-26","2017-05-12","3","184456","4","3","47.0000","1","99.9000"
"184463","2017-03-26","2017-03-26","1","184463","1",NULL,NULL,"1","99.9000"
"184473","2017-03-27","2017-03-27","1","184473","1",NULL,NULL,"1","79.0000"
"184476","2017-03-31","2017-04-04","2","184476","2",NULL,NULL,"2","174.0000"
"184482","2017-03-30","2017-05-05","10","184482","11","2","29.0000","9","617.6000"
"184506","2017-05-09","2017-05-09","1","184506","1",NULL,NULL,"1","138.0000"
"184508","2017-03-26","2017-03-26","1","184508","1",NULL,NULL,"1","59.0000"
"184512","2017-05-13","2017-05-13","1","184512","2",NULL,NULL,"2","139.8000"
"184516","2017-04-18","2017-04-18","2","184516","2",NULL,NULL,"2","97.0000"
"184518","2017-03-26","2017-05-12","4","184518","4","1","9.0000","3","176.9000"
"184522","2017-04-11","2017-04-11","1","184522","3",NULL,NULL,"3","329.7000"
"184525","2017-04-22","2017-04-22","1","184525","1","1","13.0000",NULL,NULL
"184532","2017-03-26","2017-04-13","6","184532","8","1","20.0000","7","665.6000"
"184539","2017-03-26","2017-03-26","2","184539","2","2","12.0000",NULL,NULL
"184541","2017-03-26","2017-05-13","7","184541","7","4","40.0000","3","196.9000"
"184543","2017-03-31","2017-03-31","1","184543","3",NULL,NULL,"3","287.0000"
